Score,Latitude,Longitude,Location,Price,Size,Title,Matched Criteria,Penalties,URL,Description
2,42.421757,23.995074,"v. Мухово, област София, Bulgaria",49 500 € (354 €/m 2 ) Не се начислява ДДС История на цената,140 кв.м,"Продава КЪЩА област София, с. Мухово Обява: 1j176043916283991","+гараж(+10), +целогодишен достъп(+12)",гредоред(-20),https://www.imot.bg/obiava-1j176043916283991-prodava-kashta-oblast-sofiya-s-muhovo,"Предлагаме Ви имот с много потенциал в живописното село Мухово, находящо се в планински район, на 22 км североизточно от град Ихтиман, до стената на язовир Тополница и само на 80 км. от гр. София. Районът се характеризира с много мек и топъл микрокли..."
0,42.310896,23.764088,"t. Долна баня, област София, Bulgaria",29 000 € (580 €/m 2 ) Цената е с включено ДДС История на цената,50 кв.м,"Продава КЪЩА област София, гр. Долна баня Обява: 1j177184416629501",,,https://www.imot.bg/obiava-1j177184416629501-prodava-kashta-oblast-sofiya-gr-dolna-banya,"РИМАР 95 ИЗКЛЮЧИТЕЛЕН ПРЕДСТАВИТЕЛ ЗА БЪЛГАРИЯ https://rimar95.bg Ви предлага къщи тип слобяеми от стоманена конструкция ЦЕНИ ОТ 500 ЕВРО ДО 950 ЕВРО/КВ.М., квадратури от 36 - 270 кв.м., външни стени с дебелина от 17 до 25 см. взависиост от конструкц..."
0,42.4384955,23.8143825,"t. Ихтиман, област София, Bulgaria",24 000 € (600 €/m 2 ) Цената е с включено ДДС История на цената,40 кв.м,"Продава КЪЩА област София, гр. Ихтиман Обява: 1j177184360859279",,,https://www.imot.bg/obiava-1j177184360859279-prodava-kashta-oblast-sofiya-gr-ihtiman,"РИМАР 95 ИЗКЛЮЧИТЕЛЕН ПРЕДСТАВИТЕЛ ЗА БЪЛГАРИЯ Ви предлага къщи тип слобяеми от стоманена конструкция, квадратури от 36 - 270 кв.м., външни стени с дебелина от 17 до 25 см. взависиост от конструкцията.с  каменна вата, завършени до ключ. Срок на изгра..."
0,42.7791399,23.1456002,"t. Божурище v. Пролеша, област София, Bulgaria",35 000 € (636 €/m 2 ) Не се начислява ДДС История на цената,55 кв.м,"Продава КЪЩА област София, гр. Божурище с.Пролеша Обява: 1j175888994414196",,,https://www.imot.bg/obiava-1j175888994414196-prodava-kashta-oblast-sofiya-gr-bozhurishte-s-prolesha,"РИМАР 95 ИЗКЛЮЧИТЕЛЕН ПРЕДСТАВИТЕЛ ЗА БЪЛГАРИЯ Ви предлага къщи тип слобяеми от стоманена конструкция, ЦЕНИ ОТ 500 ЕВРО ДО 950 ЕВРО/КВ.М., квадратури от 36 - 270 кв.м., външни стени с дебелина от 17 до 25 см. взависиост от конструкцията.с  каменна ва..."
0,43.015573,23.047406,"t. Годеч, област София, Bulgaria",45 000 € (692 €/m 2 ) Не се начислява ДДС История на цената,65 кв.м,"Продава КЪЩА област София, гр. Годеч Обява: 1j176297511755311",,,https://www.imot.bg/obiava-1j176297511755311-prodava-kashta-oblast-sofiya-gr-godech,Агенция за недвижими имоти АС 'Джей-Ди'има възможност да предложи на своите клиенти равен урбанизиран парцел със стара кирпичена постройка /65кв.м/ в гр. Годеч на пътя за село Туден. Лице на асфалтирана улица. За огледи 0898530425-Димитър Димитров...
0,43.0531788,23.4088836,"Гара Лакатник, област София, Bulgaria",50 000 € (357 €/m 2 ) Цената е с включено ДДС История на цената,140 кв.м,"Продава КЪЩА област София, Гара Лакатник Обява: 1j175871337586471",,,https://www.imot.bg/obiava-1j175871337586471-prodava-kashta-oblast-sofiya-gara-lakatnik,"На Вашето внимание,продавам къща в с.Лакатник.Селото се намира на 50км.от гр.София в красивото Искърско дефиле,сред красива природа и невероятни гледки. Къщата се състои от 2 етажа.Разпределението е следното:първия етаж,антре,помещение за баня и тоал..."
0,42.922001,22.929752,"t. Драгоман, област София, Bulgaria",25 000 € (385 €/m 2 ) Не се начислява ДДС История на цената,65 кв.м,"Продава КЪЩА област София, гр. Драгоман местност Дервен Обява: 1j174228559089812",,,https://www.imot.bg/obiava-1j174228559089812-prodava-kashta-oblast-sofiya-gr-dragoman-mestnost-derven,"Продава се едноетажна масивна къща 65 кв.м. с мазе и прилежащо дворно място от 2 декара. Имота се намира в местност 'Дервен', общ. Драгоман, в непосредствена близост до АМ 'Европа' и река 'Ежевица', на 4 км. от ГКПП-Калотина...."
0,42.8284068,23.2386674,"t. Костинброд v. Голяновци, област София, Bulgaria",28 000 € (700 €/m 2 ) Цената е с включено ДДС История на цената,40 кв.м,"Продава КЪЩА област София, гр. Костинброд с. Голяновци Обява: 1j177184308818487",,,https://www.imot.bg/obiava-1j177184308818487-prodava-kashta-oblast-sofiya-gr-kostinbrod-s-golyanovtsi,"РИМАР 95 ИЗКЛЮЧИТЕЛЕН ПРЕДСТАВИТЕЛ ЗА БЪЛГАРИЯ Ви предлага къщи тип слобяеми от стоманена конструкция, квадратури от 36 - 270 кв.м., външни стени с дебелина от 17 до 25 см. взависиост от конструкцията.с  каменна вата, завършени до ключ. Срок на изгра..."
0,42.959873,23.347804,"t. Своге, област София, Bulgaria",39 500 € (564 €/m 2 ) Не се начислява ДДС История на цената,70 кв.м,"Продава КЪЩА област София, гр. Своге Обява: 1j177381424285541",,,https://www.imot.bg/obiava-1j177381424285541-prodava-kashta-oblast-sofiya-gr-svoge,"PL Group предлага живописен имот, подходящ за релакс и отмора над град Своге. Къщата се намира на ул.Буря, кв. Джиджовица и е със застроена площ от 35 м2, на два етажа и мазе. Разпределението е следното. Етаж 1 - холна част с камина, кухня, вътрешно ..."
0,42.863901,23.364894,"v. Владо Тричков, област София, Bulgaria",37 000 € (411 €/m 2 ) Не се начислява ДДС,90 кв.м,"Продава КЪЩА област София, с. Владо Тричков Обява: 1j177988260720352",,,https://www.imot.bg/obiava-1j177988260720352-prodava-kashta-oblast-sofiya-s-vlado-trichkov,"📌 Референтен номер: 2096056 ❗ Революшън Естейт представя ЕКСКЛУЗИВНО ПРЕДЛОЖЕНИЕ къща около София, с. Владо Тричков❗ Районът предлага спокойствие, чист въздух и красива природна среда, подходяща за отдих и целогодишно живеене. Локацията осигурява уед..."
0,42.34629,23.84975,"v. Горна Василица, област София, Bulgaria",32 000 € (800 €/m 2 ) Цената е с включено ДДС История на цената,40 кв.м,"Продава КЪЩА област София, с. Горна Василица Обява: 1j178415446416483",,,https://www.imot.bg/obiava-1j178415446416483-prodava-kashta-oblast-sofiya-s-gorna-vasilitsa,"СЕРДИКА 1 недвижими имоти предлага за продажба парцел с площ от 1309 кв.м, заедно със стара керпичена постройка, разположен в район с добър достъп и потенциал за развитие. Имотът е подходящ както за жилищно строителство, така и за инвестиционен проек..."
0,43.073138,23.107778,"v. Гинци, област София, Bulgaria",27 990 € (224 €/m 2 ) Не се начислява ДДС,125 кв.м,"Продава КЪЩА област София, с. Гинци Обява: 1j177787939037855",,,https://www.imot.bg/obiava-1j177787939037855-prodava-kashta-oblast-sofiya-s-gintsi,"СПОКОЙСТВИЕ! ПАНОРАМНА ГЛЕДКА! ЧИСТ ВЪЗДУХ! Home2U представя на вашето внимание двуетажна вила в с. Гинци, м. Голяма гора, разположена в тиха и живописна вилна зона с невероятна панорамна гледка към планината.Имотът е с РЗП 125 кв.м, разположен върху..."
0,42.6982,23.321034,"v. Владо Тричков Полените, област София, Bulgaria",32 000 € (427 €/m 2 ) Не се начислява ДДС История на цената,75 кв.м,"Продава КЪЩА област София, с. Владо Тричков Полените Обява: 1j178160821321595",,,https://www.imot.bg/obiava-1j178160821321595-prodava-kashta-oblast-sofiya-s-vlado-trichkov-polenite,В imot.bg от 2018 г. alvido.imot.bg...
0,42.698407,23.321193,"v. Мала Раковица v. РАДУЙ, област София, Bulgaria",29 990 € (345 €/m 2 ) Цената е с включено ДДС История на цената,87 кв.м,"Продава КЪЩА област София, с. Мала Раковица с.РАДУЙ Обява: 1j178612795809794",,,https://www.imot.bg/obiava-1j178612795809794-prodava-kashta-oblast-sofiya-s-mala-rakovitsa-s-raduy,"Физическо лице, собственик на недвижим имот : Двуетажна масивна вилна сграда с разгърната  застроена площ от 86,60 / осемдесет и шест цяло и шестдесет стотни / кв.м., заедно с право на строеж върху урегулирания поземлен имот, в който е построена, инд..."
0,42.881542,23.389376,"v. Луково, област София, Bulgaria",37 000 € (1 156 €/m 2 ) Цената е с включено ДДС История на цената,32 кв.м,"Продава КЪЩА област София, с. Луково Обява: 1j177365232366054",,,https://www.imot.bg/obiava-1j177365232366054-prodava-kashta-oblast-sofiya-s-lukovo,"ЕКСКЛУЗИВНА ОФЕРТА! Вилен имот с целегодишен достъп в с.Луково, общ.Своге. Застроена площ на 31.5 кв.м. и разчистено дворно място от 620 кв.м. ИД:73234 За директни клиенти! БЕЗПЛАТНО СЪДЕЙСТВИЕ ЗА БАНКОВО КРЕДИТИРАНЕ! За повече информация и оглед поз..."
0,42.79134,22.9757,"v. Гургулят, област София, Bulgaria",27 900 € (698 €/m 2 ) Не се начислява ДДС История на цената,40 кв.м,"Продава КЪЩА област София, с. Гургулят Обява: 1j177851495213067",,,https://www.imot.bg/obiava-1j177851495213067-prodava-kashta-oblast-sofiya-s-gurgulyat,"Къща в китното селце Гургулят, намиращо се до гр.Сливница и на 30 минути от гр.София. Тишина и спокойствие в близост до столицата. Пътят до селото се асфалтира, а по новата магистрала се стига за по-малко от 30 мин. Къщата се състои от две стаи и кух..."
0,42.4656796,23.5180804,"v. Горни Окол, област София, Bulgaria",48 000 € (76 €/m 2 ) Цената е с включено ДДС История на цената,635 кв.м,"Продава КЪЩА област София, с. Горни Окол Обява: 1j178578420175577","+ток(+10), +кладенец(+5)",за ремонт(-15),https://www.imot.bg/obiava-1j178578420175577-prodava-kashta-oblast-sofiya-s-gorni-okol,Къща с дворно място на метри от язовир Искър в местност Пасарел красиво място на около 24 километра от Южната дъга на Околовръстното на град София . Достъпът е по 'Самокововско шосе' и около 200 метра черен път.  . Поземленият имот е с площ от 653 кв...
0,43.0398398,23.3302001,"v. Заселе, област София, Bulgaria",27 000 € (551 €/m 2 ) Цената е с включено ДДС История на цената,49 кв.м,"Продава КЪЩА област София, с. Заселе Обява: 1j172683254410109",,,https://www.imot.bg/obiava-1j172683254410109-prodava-kashta-oblast-sofiya-s-zasele,"На Вашето внимание предлагам за продажба вила в планинското село Заселе.Селото се намира в община Своге и на 50км.от град София.Сред невероятна природа и изумителни гледки.Достъпът до имота е по здрав макадам около 400м.,подходящ за лек автомобил.Дво..."
0,42.9869388,23.2523047,"v. Искрец, област София, Bulgaria",34 000 € (850 €/m 2 ) Цената е с включено ДДС История на цената,40 кв.м,"Продава КЪЩА област София, с. Искрец Обява: 1j176640545359476",,,https://www.imot.bg/obiava-1j176640545359476-prodava-kashta-oblast-sofiya-s-iskrets,"На Вашето внимание предлагам за продажба къща в китното село Искрец.Само на 40км.от град София,сред невероятна природа и уникален въздух,подходящ за хора страдащи от белодробни и сърдечни заболявания. Къщата е на два етажа,първото ниво има хол с вътр..."
0,42.698566,23.3214,"v. Макоцево Вилна зона Овче Бърдо, област София, Bulgaria",35 000 € (686 €/m 2 ) Не се начислява ДДС История на цената,51 кв.м,"Продава КЪЩА област София, с. Макоцево Вилна зона Овче Бърдо Обява: 1j178025741943327","+кладенец(+5), +сонда(+5)",панел(-10),https://www.imot.bg/obiava-1j178025741943327-prodava-kashta-oblast-sofiya-s-makotsevo-vilna-zona-ovche-bardo,"Продава се къща 51 м2 с парцел 700 м2, на 45 км. От гр. София, находяща се в област София-област, община Горна Малина, с. Макоцево, в. з. на с. Макоцево, местност Овче Бърдо. Подходящ е за отглеждане на екологично чисти продукти и място за отдих. Има..."
0,42.693771,23.705573,"v. Горна Малина, област София, Bulgaria",45 000 € (195 €/m 2 ) Цената е с включено ДДС История на цената,231 кв.м,"Продава КЪЩА област София, с. Горна Малина Обява: 1j177268112751374",,,https://www.imot.bg/obiava-1j177268112751374-prodava-kashta-oblast-sofiya-s-gorna-malina,"Проект за еднофамилна къща в етап на строителство с. Горна Малина. Възможност за закупуване на ранен етап при най-ниска цена. Проекта епроектиран със следното разпределение - 52кв Ниво -1, предвидено за  Котел, изба и складово помещение. - 104кв. Пар..."
0,42.989721,23.370768,"v. Желен, област София, Bulgaria",50 000 € (1 000 €/m 2 ) Цената е с включено ДДС История на цената,50 кв.м,"Продава КЪЩА област София, с. Желен Обява: 1j172683675829727",,,https://www.imot.bg/obiava-1j172683675829727-prodava-kashta-oblast-sofiya-s-zhelen,"Продавам къща на 46 км.е от гр.София,в самия център на слънчевото село Желен. Красиви гледки към Искърското дефиле,чист въздух и живописна природа. Сградата разполага с четири стаи,сервизно помещение,вътрешна баня и тоалетна,голяма тераса с прекрасна..."
0,42.990078,23.894525,"v. Калугерово, област София, Bulgaria",5 580 € (151 €/m 2 ) Не се начислява ДДС История на цената,37 кв.м,"Продава КЪЩА област София, с. Калугерово Обява: 1j178455488858832",,,https://www.imot.bg/obiava-1j178455488858832-prodava-kashta-oblast-sofiya-s-kalugerovo,"Имот на публична продан за период от 25. 07. 2026 г. до 25. 08. 2026 г. с начална тръжна цена 5 580 евро, по изпълнително дело 104/2025 на ЧСИ Васил Недялков, тел. за контакт: 0721 66041. Предмет на продажбата е 1/2 ид.ч. от: дворно място с площ 500 ..."
0,42.882045,23.389213,"v. Луково, област София, Bulgaria",49 500 € (990 €/m 2 ) Не се начислява ДДС История на цената,50 кв.м,"Продава КЪЩА област София, с. Луково Обява: 1j177852346705267",,,https://www.imot.bg/obiava-1j177852346705267-prodava-kashta-oblast-sofiya-s-lukovo,"Моля брокери да не се обаждат. За допълнителна информация, звънете след 19 часа...."
0,42.90278,23.400009,"v. Реброво, област София, Bulgaria",33 000 € (524 €/m 2 ) Не се начислява ДДС История на цената,63 кв.м,"Продава КЪЩА област София, с. Реброво Обява: 1j173065892551738",,,https://www.imot.bg/obiava-1j173065892551738-prodava-kashta-oblast-sofiya-s-rebrovo,"Агенция ИВ ХОУМС ЕООД има удоволствието да Ви представи Урегулиран поземлен имот с площ от 1108 кв.м. заедно с находящата се в него къща, във вилната зона на село Реброво, община Своге, област София. Разстоянието до него е около 2 км. след като се от..."
0,42.936314,24.010672,"v. Осиковица, област София, Bulgaria",40 000 € (288 €/m 2 ) Цената е с включено ДДС История на цената,139 кв.м,"Продава КЪЩА област София, с. Осиковица Обява: 1j172257036636217",,,https://www.imot.bg/obiava-1j172257036636217-prodava-kashta-oblast-sofiya-s-osikovitsa,Предлагаме ви масивна двуетажна къща във вилната зона на село Осиковица....
0,42.9064208,23.5214667,"v. Огоя, област София, Bulgaria",34 500 € (406 €/m 2 ) Цената е с включено ДДС История на цената,85 кв.м,"Продава КЪЩА област София, с. Огоя Обява: 1j171759612679198",,,https://www.imot.bg/obiava-1j171759612679198-prodava-kashta-oblast-sofiya-s-ogoya,"Home Life ви предлага красива селска къща от средата на миналия век сред прекрасни планински гледки за продажба. Село Огоя е разположено в планински район, в Западната част на Стара планина на 45 км северно от София. Намира се на 900 м надморска висо..."
0,42.902475,23.399765,"v. Реброво, област София, Bulgaria",36 000 € (720 €/m 2 ) Цената е с включено ДДС История на цената,50 кв.м,"Продава КЪЩА област София, с. Реброво Обява: 1j178034582595273",,,https://www.imot.bg/obiava-1j178034582595273-prodava-kashta-oblast-sofiya-s-rebrovo,LA MAISON предлага на вашето внимание къща в с.РЕБРОВО. Селото се намира на 30 мин от София и е подходящо за вила. Двора е терасиран с големина 1000 кв.м. Предлагаме съдействие за ипотечно кредитиране и изготвяне на пазарна оценка на имота. Обадете с...
0,42.902475,23.399375,"v. Реброво, област София, Bulgaria",24 000 € (471 €/m 2 ) Не се начислява ДДС История на цената,51 кв.м,"Продава КЪЩА област София, с. Реброво Обява: 1j175813956279525",,,https://www.imot.bg/obiava-1j175813956279525-prodava-kashta-oblast-sofiya-s-rebrovo,"Агенция за недвижими имоти 'Елтон Имоти' продава вилен имот, намиращ се над с. Реброво, м. 'Голяма полена', с впечатляващ панорамен изглед към искърското дефиле. Имотът е с площ 560 кв м, със стара къща на 2 ет, застроена на 51 кв.м. и втора едноетаж..."
0,42.832095,24.10824,"v. Ямна, област София, Bulgaria",25 000 € (357 €/m 2 ) Не се начислява ДДС История на цената,70 кв.м,"Продава КЪЩА област София, с. Ямна Обява: 1j176638450652981",,,https://www.imot.bg/obiava-1j176638450652981-prodava-kashta-oblast-sofiya-s-yamna,"СПЕШНО!!! Продава се парцелен имот с площ 4 декара, разположен в живописното село Ямна, община Етрополе   район с изключително чист въздух, тишина и природа. Имотът се намира на по-високо място, в близост до река и гори, с красиви панорамни гледки. В..."
0,42.628014,24.085293,"v. Чавдар, област София, Bulgaria",45 000 € (750 €/m 2 ) Цената е с включено ДДС История на цената,60 кв.м,"Продава КЪЩА област София, с. Чавдар Обява: 1j178541116469499",,,https://www.imot.bg/obiava-1j178541116469499-prodava-kashta-oblast-sofiya-s-chavdar,Повече информация на посочения номер....
0,43.003455,23.347545,"v. Церово, област София, Bulgaria",10 000 € (313 €/m 2 ) Не се начислява ДДС История на цената,32 кв.м,"Продава КЪЩА област София, с. Церово м.Гоничето Обява: 1j174136557181727","+вода(+10), +канализация(+10)",без вода(-20),https://www.imot.bg/obiava-1j174136557181727-prodava-kashta-oblast-sofiya-s-tserovo-m-gonicheto,"Без комисиона от купувача. Агенция за недвижими имоти Sofia City View предлага за продажба полумасивна вилна постройка във вилната зона на с.Церово, махала ,,Горничето', общ.Своге. Парцелът е 515кв.м, равен, като в съседство има други вилни постройки..."
0,42.34588,23.61041,"v. Шипочане, област София, Bulgaria",44 000 € (603 €/m 2 ) Не се начислява ДДС История на цената,73 кв.м,"Продава КЪЩА област София, с. Шипочане Обява: 1j176079650347905",,,https://www.imot.bg/obiava-1j176079650347905-prodava-kashta-oblast-sofiya-s-shipochane,"ДИВА Пропъртис предлага в продажба еднофамилна къща в тихото и спокойно село Шипочане, община Самоков на 6 км от град Самоков. Къщата е разположена в централната част на селото, самостоятелна е и съседните имоти са целогодишно обитавани. Разпределена..."
0,42.832095,24.10746,"v. Ямна, област София, Bulgaria",25 000 € (357 €/m 2 ) Не се начислява ДДС История на цената,70 кв.м,"Продава КЪЩА област София, с. Ямна Обява: 1j176638450652981",,,https://www.imot.bg/obiava-1j176638450652981-prodava-kashta-oblast-sofiya-s-yamna#playertag,"СПЕШНО!!! Продава се парцелен имот с площ 4 декара, разположен в живописното село Ямна, община Етрополе   район с изключително чист въздух, тишина и природа. Имотът се намира на по-високо място, в близост до река и гори, с красиви панорамни гледки. В..."
0,42.627114,24.085293,"v. Чавдар, област София, Bulgaria",45 000 € (750 €/m 2 ) Цената е с включено ДДС История на цената,60 кв.м,"Продава КЪЩА област София, с. Чавдар Обява: 1j178541116469499",,,https://www.imot.bg/obiava-1j178541116469499-prodava-kashta-oblast-sofiya-s-chavdar#playertag,Повече информация на посочения номер....
0,42.698666,23.321641,"v. Скравена Вилна зона, област София, Bulgaria",16 000 € (308 €/m 2 ) Не се начислява ДДС История на цената,52 кв.м,"Продава ВИЛА област София, с. Скравена Вилна зона Обява: 1k178610453479993",,,https://www.imot.bg/obiava-1k178610453479993-prodava-vila-oblast-sofiya-s-skravena-vilna-zona,Затруднен достъп до имота...
0,42.8583393,22.8990012,"v. Драготинци, област София, Bulgaria",29 000 € (853 €/m 2 ) Цената е с включено ДДС,34 кв.м,"Продава ВИЛА област София, с. Драготинци Обява: 1k173824266257036",,,https://www.imot.bg/obiava-1k173824266257036-prodava-vila-oblast-sofiya-s-dragotintsi,Представяме ви Урегулиран Поземлен имот на по-малко от час от центъра на София. Парцелът се намира на асфалтов път с едноетажна постройка 34кв.м. Зоната е подходяща за ниско строителство (до 10 м.). Токът и водата е пред парцела. От нас може да очакв...
-1,42.39201,23.63393,"v. Ново село, област София, Bulgaria",45 000 € (750 €/m 2 ) Не се начислява ДДС История на цената,60 кв.м,"Продава КЪЩА област София, с. Ново село Обява: 1j176950678745409","+ток(+10), +панорама(+4)",за ремонт(-15),https://www.imot.bg/obiava-1j176950678745409-prodava-kashta-oblast-sofiya-s-novo-selo,"Малка масивна къща в село Ново село , което се намира на 8-10 км. от гр. Самоков и в непосредствена близост до язовир Искър. Къщата разполага в сутерена с две стаи и мокро помещение. На първия етаж с голяма стая, кухня, помещение за баня, коридор и т..."
-1,42.9344339,23.2412097,"v. Чибаовци, област София, Bulgaria",38 000 € (221 €/m 2 ) Цената е с включено ДДС История на цената,172 кв.м,"Продава КЪЩА област София, с. Чибаовци Обява: 1j177796036779134","+ток(+10), +вода(+10), +панорама(+4)","недовършен(-15), панел(-10)",https://www.imot.bg/obiava-1j177796036779134-prodava-kashta-oblast-sofiya-s-chibaovtsi,"BULGARIA REAL ESTATE Ви предлага ПРОДАВА СЕ КЪЩА В СЕЛО ЧИБАОВЦИ, КОСТИНБРОД   ПРЕКРАСНА ВЪЗМОЖНОСТ С БЪРЗ ДОСТЪП ДО СОФИЯ! ID 5279 Ако мечтаете за спокоен живот, в близост до природата, само на 30 км от столицата, тази оферта е перфектен избор за Ва..."
-1,42.864206,23.36465,"v. Владо Тричков, област София, Bulgaria",13 000 € (325 €/m 2 ) Не се начислява ДДС История на цената,40 кв.м,"Продава ВИЛА област София, с. Владо Тричков Обява: 1k166135991428652","+ток(+10), +панорама(+4)",за ремонт(-15),https://www.imot.bg/obiava-1k166135991428652-prodava-vila-oblast-sofiya-s-vlado-trichkov,Малка вила за ремонт.Достъп по макадан и пътека.Съседи целогодишно живущи.На150 метра от асфалта. Панорама.Терен терасиран.Партида за ток.  Изрядни документи.Водата е от резервоар.тел.0876115191...
-3,42.8781781,22.7898121,"v. Дреатин, област София, Bulgaria",15 338.76 € (341.03 €/m 2 ) Не се начислява ДДС История на цената,45 кв.м,"Продава КЪЩА област София, с. Дреатин Обява: 1j173824150686258","+ток(+10), +вода(+10), +целогодишен достъп(+12)","гредоред(-20), за ремонт(-15)",https://www.imot.bg/obiava-1j173824150686258-prodava-kashta-oblast-sofiya-s-dreatin,"Продавам стара къща,гредоред, за ремонт в с.Дреатин до  гр. Сливница . Парцела е УПИ с ток и вода, водата е вкарана в къщата, има коридор, където може да се изгради баня с тоалетна.Покрива е сменен изцяло преди 8 години. Къщата е стара около 45 кв. м..."
-5,42.864587,23.364737,"v. Владо Тричков, област София, Bulgaria",23 000 € (605 €/m 2 ) Не се начислява ДДС История на цената,38 кв.м,"Продава ВИЛА област София, с. Владо Тричков Обява: 1k170955800119879",+ток(+10),за ремонт(-15),https://www.imot.bg/obiava-1k170955800119879-prodava-vila-oblast-sofiya-s-vlado-trichkov,Масивна вилна сграда за ремонт.С каменни основи.Партида за ток .Разрешение за строеж.Вилна зона Ромча.Терен терасиран.Достъп по черен път-макадан.Около 1 км  от  ЖП гарата....
-6,42.9932838,22.9323477,"v. Беренде, област София, Bulgaria",35 000 € (438 €/m 2 ) Не се начислява ДДС История на цената,80 кв.м,"Продава КЪЩА област София, с. Беренде Обява: 1j175310857456529","+ток(+10), +вода(+10), +двор(+4)","недовършен(-15), груб строеж(-15)",https://www.imot.bg/obiava-1j175310857456529-prodava-kashta-oblast-sofiya-s-berende,"на груб строеж, строена около 1995 год. къща на 2 етажа + таван, покрив керемиди, ЮГ, вътрешни стълби, с разрешение за строеж, недовършена,  вода, ток; - първи етаж - 2 стаи, баня и тоалетна; - втори етаж - 2 стаи с тераса пред тях; - висок таван; - ..."
-10,42.90278,23.399131,"v. Реброво, област София, Bulgaria",49 999 € (1 190 €/m 2 ) Не се начислява ДДС История на цената,42 кв.м,"Продава КЪЩА област София, с. Реброво Обява: 1j168415557058641",+сонда(+5),за ремонт(-15),https://www.imot.bg/obiava-1j168415557058641-prodava-kashta-oblast-sofiya-s-rebrovo,Предлагаме къща в с.Реброво непосредствено до Батолийска река с уникална гледка. Чисто нов ремонтиран покрив. Водата е на сонда с помпа. В съседните къщи се живее целогодишно. На 15 мин от гр. Своге и на час от София. За ремонт. Разпределение партер-...
-11,42.903161,23.399218,"v. Реброво, област София, Bulgaria",43 000 € (558 €/m 2 ) Не се начислява ДДС История на цената,77 кв.м,"Продава КЪЩА област София, с. Реброво Обява: 1j178687432450883",+двор(+4),за ремонт(-15),https://www.imot.bg/obiava-1j178687432450883-prodava-kashta-oblast-sofiya-s-rebrovo,"Едноетажна сграда за ремонт.Вкопани мазета.Кухня,хол и коридор.Баня и тоалетна отделна постройка.Двор терасиран.Достъп целогодишен.Съседи постоянно живущи.Централен водопровод.На 10 мин пешеходно от ЖПгарата,училище,детска градина,строителен магазини..."
-11,42.966962,22.848741,"v. Ново бърдо, област София, Bulgaria",40 000 € (667 €/m 2 ) Не се начислява ДДС История на цената,60 кв.м,"Продава КЪЩА област София, с. Ново бърдо Обява: 1j165840396973550",+панорама(+4),за ремонт(-15),https://www.imot.bg/obiava-1j165840396973550-prodava-kashta-oblast-sofiya-s-novo-bardo#playertag,"Уникална панорама! Чист въздух! На 60 км от София по магистрала 'Европа', и на 2 км от сръбската граница! Достъп по асфалтов път и 20 м посипка. Масивна къща, за ремонт. Два етажа, на първо ниво кухня и баня, на второ 2 спални, с външни стълби.  Къща..."
-11,42.2871841,23.6884972,"v. Радуил, област София, Bulgaria",27 000 € (443 €/m 2 ) Не се начислява ДДС,61 кв.м,"Продава КЪЩА област София, с. Радуил Обява: 1j176857469503152",+двор(+4),за ремонт(-15),https://www.imot.bg/obiava-1j176857469503152-prodava-kashta-oblast-sofiya-s-raduil,"Предлагаме Ви къща за ремонт, заедно с парцела, върху който е построена в центъра на китното курортно село Радуил. Къщата е близнак, като има отделен вход и дворното място е разделено и преградено фактически, но документално е идеална част. Къщата е ..."
-11,42.966962,22.847961,"v. Ново бърдо, област София, Bulgaria",40 000 € (667 €/m 2 ) Не се начислява ДДС История на цената,60 кв.м,"Продава КЪЩА област София, с. Ново бърдо Обява: 1j165840396973550",+панорама(+4),за ремонт(-15),https://www.imot.bg/obiava-1j165840396973550-prodava-kashta-oblast-sofiya-s-novo-bardo,"Уникална панорама! Чист въздух! На 60 км от София по магистрала 'Европа', и на 2 км от сръбската граница! Достъп по асфалтов път и 20 м посипка. Масивна къща, за ремонт. Два етажа, на първо ниво кухня и баня, на второ 2 спални, с външни стълби.  Къща..."
-11,42.8613795,23.5796627,"v. Широки дол, област София, Bulgaria",30 000 € (500 €/m 2 ) Не се начислява ДДС История на цената,60 кв.м,"Продава КЪЩА област София, с. Широки дол Обява: 1j173824485223792",+панорама(+4),за ремонт(-15),https://www.imot.bg/obiava-1j173824485223792-prodava-kashta-oblast-sofiya-s-shiroki-dol,"Предлага ме ви хубав парцел във високата част на селото с хубава панорама. Имота е с площ 600 кв.м. В него има стара масивна къща за ремонт, която разполага с по една стая на етаж. Изложението е запад/юг. Достъпа е 50 метра черен път до асфалта...."
-15,42.555813,23.710986,"v. Вакарел, област София, Bulgaria",38 000 € (253 €/m 2 ) Цената е без ДДС,150 кв.м,"Продава КЪЩА област София, с. Вакарел Обява: 1j177331912683826",,груб строеж(-15),https://www.imot.bg/obiava-1j177331912683826-prodava-kashta-oblast-sofiya-s-vakarel,"ИМОТА Е В С. БЕЛИЦА ! ! ! 45 МИНУТИ ОТ СОФИЯ !!! ВЪЗМОЖНОСТ ЗА ДОВЪРШВАНЕ ПО СОБСТВЕН ПРОЕКТ !!! ПРИРОДА, ЧИСТ ВЪЗДУХ И СПОКОЙСТВИЕ !!! Представяме на вашето внимание къща на груб строеж в с. Белица, община Ихтиман. Селото се намира в живописен район..."
